Game_ID,Club_Name
780,Union Berlin
781,Schalke 04
781,M'gladbach
782,Stuttgart
782,Werder Bremen
783,Wolfsburg
783,Bayern Munich
784,Wolfsburg
784,Schalke 04
785,Bayern Munich
785,Bochum
786,Stuttgart
786,Freiburg
787,Hoffenheim
787,Leverkusen
788,Augsburg
788,Mainz
789,Werder Bremen
789,Dortmund
790,Union Berlin
790,RB Leipzig
791,M'gladbach
791,Hertha
792,FC Koln
792,Ein Frankfurt
793,Hoffenheim
793,Augsburg
794,Bochum
794,Freiburg
795,Bayern Munich
795,M'gladbach
796,Stuttgart
796,FC Koln
797,RB Leipzig
797,Wolfsburg
798,Ein Frankfurt
798,Werder Bremen
799,Schalke 04
799,Union Berlin
800,Dortmund
800,Hertha
801,Mainz
801,Leverkusen
802,Mainz
802,M'gladbach
803,Wolfsburg
803,FC Koln
804,Hertha
804,Augsburg
805,Dortmund
805,Hoffenheim
806,RB Leipzig
806,Ein Frankfurt
807,Bochum
807,Werder Bremen
808,Schalke 04
808,Stuttgart
809,Leverkusen
809,Freiburg
810,Union Berlin
810,Bayern Munich
811,Dortmund
811,RB Leipzig
812,Werder Bremen
812,Augsburg
813,Bochum
813,Schalke 04
814,Hoffenheim
814,Mainz
815,M'gladbach
815,Freiburg
816,FC Koln
816,Union Berlin
817,Bayern Munich
817,Stuttgart
818,Leverkusen
818,Hertha
819,Ein Frankfurt
819,Wolfsburg
820,FC Koln
820,Bochum
821,Augsburg
821,Bayern Munich
822,Ein Frankfurt
822,Stuttgart
823,Mainz
823,Hertha
824,RB Leipzig
824,M'gladbach
825,Dortmund
825,Schalke 04
826,Freiburg
826,Hoffenheim
827,Leverkusen
827,Werder Bremen
828,Wolfsburg
828,Union Berlin
829,Werder Bremen
829,M'gladbach
830,Augsburg
830,Schalke 04
831,RB Leipzig
831,Bochum
832,Hoffenheim
832,Hertha
833,Wolfsburg
833,Stuttgart
834,Dortmund
834,FC Koln
835,Ein Frankfurt
835,Union Berlin
836,Leverkusen
836,Bayern Munich
837,Freiburg
837,Mainz
838,Ein Frankfurt
838,Bochum
839,Hertha
839,Freiburg
840,RB Leipzig
840,Mainz
841,Leverkusen
841,Schalke 04
842,Union Berlin
842,Stuttgart
843,Augsburg
843,Wolfsburg
844,Bayern Munich
844,Dortmund
845,M'gladbach
845,FC Koln
846,Werder Bremen
846,Hoffenheim
847,FC Koln
847,Augsburg
848,Dortmund
848,Union Berlin
849,Freiburg
849,Bayern Munich
850,Ein Frankfurt
850,Leverkusen
851,Werder Bremen
851,Mainz
852,Hertha
852,RB Leipzig
853,Wolfsburg
853,M'gladbach
854,Bochum
854,Stuttgart
855,Schalke 04
855,Hoffenheim
856,Schalke 04
856,Hertha
857,Hoffenheim
857,Bayern Munich
858,FC Koln
858,Mainz
859,Augsburg
859,RB Leipzig
860,Stuttgart
860,Dortmund
861,M'gladbach
861,Ein Frankfurt
862,Werder Bremen
862,Freiburg
863,Bochum
863,Union Berlin
864,Wolfsburg
864,Leverkusen
865,Augsburg
865,Stuttgart
866,Wolfsburg
866,Bochum
867,Hertha
867,Werder Bremen
868,FC Koln
868,Hoffenheim
869,Bayern Munich
869,Mainz
870,Dortmund
870,Ein Frankfurt
871,Freiburg
871,Schalke 04
872,RB Leipzig
872,Leverkusen
873,Union Berlin
873,M'gladbach
874,Bochum
874,Dortmund
875,Augsburg
875,Ein Frankfurt
876,FC Koln
876,Freiburg
877,Hoffenheim
877,RB Leipzig
878,Stuttgart
878,M'gladbach
879,Leverkusen
879,Union Berlin
880,Schalke 04
880,Werder Bremen
881,Hertha
881,Bayern Munich
882,Wolfsburg
882,Mainz
883,FC Koln
883,Leverkusen
884,Mainz
884,Schalke 04
885,Union Berlin
885,Augsburg
886,Freiburg
886,RB Leipzig
887,Hertha
887,Stuttgart
888,Ein Frankfurt
888,Hoffenheim
889,M'gladbach
889,Bochum
890,Bayern Munich
890,Werder Bremen
891,Dortmund
891,Wolfsburg
892,FC Koln
892,Hertha
893,Bayern Munich
893,Schalke 04
894,Augsburg
894,Bochum
895,Ein Frankfurt
895,Mainz
896,Union Berlin
896,Freiburg
897,Wolfsburg
897,Hoffenheim
898,M'gladbach
898,Dortmund
899,Stuttgart
899,Leverkusen
900,Werder Bremen
900,RB Leipzig
901,Wolfsburg
901,Freiburg
902,Bochum
902,Hertha
903,Hoffenheim
903,Union Berlin
904,Ein Frankfurt
904,Schalke 04
905,Werder Bremen
905,FC Koln
906,RB Leipzig
906,Bayern Munich
907,Mainz
907,Stuttgart
908,Dortmund
908,Augsburg
909,Leverkusen
909,M'gladbach
910,Leverkusen
910,Bochum
911,Dortmund
911,Mainz
912,Freiburg
912,Ein Frankfurt
913,Bayern Munich
913,FC Koln
914,M'gladbach
914,Augsburg
915,RB Leipzig
915,Schalke 04
916,Hoffenheim
916,Stuttgart
917,Union Berlin
917,Werder Bremen
918,Hertha
918,Wolfsburg
919,Bayern Munich
919,Werder Bremen
920,Augsburg
920,M'gladbach
921,Freiburg
921,Hoffenheim
922,Leverkusen
922,RB Leipzig
923,Stuttgart
923,Bochum
924,Heidenheim
924,Wolfsburg
925,FC Koln
925,Dortmund
926,Union Berlin
926,Mainz
927,Darmstadt
927,Ein Frankfurt
928,Stuttgart
928,RB Leipzig
929,Bochum
929,Dortmund
930,Darmstadt
930,Union Berlin
931,Wolfsburg
931,FC Koln
932,Werder Bremen
932,Freiburg
933,Heidenheim
933,Hoffenheim
934,Leverkusen
934,M'gladbach
935,Mainz
935,Ein Frankfurt
936,Augsburg
936,Bayern Munich
937,Dortmund
937,Heidenheim
938,Bochum
938,Augsburg
939,Hoffenheim
939,Wolfsburg
940,Darmstadt
940,Leverkusen
941,Stuttgart
941,Freiburg
942,Mainz
942,Werder Bremen
943,M'gladbach
943,Bayern Munich
944,FC Koln
944,Ein Frankfurt
945,Union Berlin
945,RB Leipzig
946,Leverkusen
946,Bayern Munich
947,FC Koln
947,Hoffenheim
948,Dortmund
948,Freiburg
949,Mainz
949,Stuttgart
950,Augsburg
950,RB Leipzig
951,Wolfsburg
951,Union Berlin
952,Ein Frankfurt
952,Bochum
953,Heidenheim
953,Werder Bremen
954,M'gladbach
954,Darmstadt
955,Stuttgart
955,Darmstadt
956,Mainz
956,Augsburg
957,Bochum
957,Bayern Munich
958,Wolfsburg
958,Dortmund
959,M'gladbach
959,RB Leipzig
960,Union Berlin
960,Hoffenheim
961,FC Koln
961,Werder Bremen
962,Leverkusen
962,Heidenheim
963,Freiburg
963,Ein Frankfurt
964,Hoffenheim
964,Dortmund
965,Bochum
965,M'gladbach
966,FC Koln
966,Stuttgart
967,Union Berlin
967,Heidenheim
968,Mainz
968,Leverkusen
969,Ein Frankfurt
969,Wolfsburg
970,Bayern Munich
970,RB Leipzig
971,Darmstadt
971,Werder Bremen
972,Augsburg
972,Freiburg
973,M'gladbach
973,Mainz
974,Darmstadt
974,Augsburg
975,Dortmund
975,Union Berlin
976,Bochum
976,RB Leipzig
977,Stuttgart
977,Wolfsburg
978,Hoffenheim
978,Werder Bremen
979,Leverkusen
979,FC Koln
980,Freiburg
980,Bayern Munich
981,Ein Frankfurt
981,Heidenheim
982,Dortmund
982,Werder Bremen
983,RB Leipzig
983,Darmstadt
984,Bochum
984,Freiburg
985,Hoffenheim
985,Ein Frankfurt
986,Union Berlin
986,Stuttgart
987,Wolfsburg
987,Leverkusen
988,Bayern Munich
988,Mainz
989,FC Koln
989,M'gladbach
990,Heidenheim
990,Augsburg
991,Mainz
991,Bochum
992,Augsburg
992,Wolfsburg
993,Darmstadt
993,Bayern Munich
994,M'gladbach
994,Heidenheim
995,Stuttgart
995,Hoffenheim
996,Union Berlin
996,Werder Bremen
997,FC Koln
997,RB Leipzig
998,Ein Frankfurt
998,Dortmund
999,Leverkusen
999,Freiburg
1000,Darmstadt
1000,Bochum
1001,Augsburg
1001,FC Koln
1002,Freiburg
1002,M'gladbach
1003,Leverkusen
1003,Hoffenheim
1004,Mainz
1004,RB Leipzig
1005,Ein Frankfurt
1005,Union Berlin
1006,Dortmund
1006,Bayern Munich
1007,Wolfsburg
1007,Werder Bremen
1008,Stuttgart
1008,Heidenheim
1009,Wolfsburg
1009,M'gladbach
1010,Augsburg
1010,Hoffenheim
1011,Bayern Munich
1011,Heidenheim
1012,Mainz
1012,Darmstadt
1013,Stuttgart
1013,Dortmund
1014,Bochum
1014,FC Koln
1015,Leverkusen
1015,Union Berlin
1016,Ein Frankfurt
1016,Werder Bremen
1017,RB Leipzig
1017,Freiburg
1018,Bayern Munich
1018,FC Koln
1019,Dortmund
1019,M'gladbach
1020,Darmstadt
1020,Freiburg
1021,Augsburg
1021,Union Berlin
1022,Werder Bremen
1022,Leverkusen
1023,RB Leipzig
1023,Wolfsburg
1024,Ein Frankfurt
1024,Stuttgart
1025,Bochum
1025,Heidenheim
1026,Hoffenheim
1026,Mainz
1027,Darmstadt
1027,FC Koln
1028,Wolfsburg
1028,Bochum
1029,M'gladbach
1029,Hoffenheim
1030,RB Leipzig
1030,Heidenheim
1031,Werder Bremen
1031,Stuttgart
1032,Freiburg
1032,Mainz
1033,Leverkusen
1033,Dortmund
1034,Ein Frankfurt
1034,Augsburg
1035,Hoffenheim
1035,Bochum
1036,Bayern Munich
1036,Ein Frankfurt
1037,Darmstadt
1037,Heidenheim
1038,M'gladbach
1038,Union Berlin
1039,Werder Bremen
1039,Augsburg
1040,Wolfsburg
1040,Freiburg
1041,RB Leipzig
1041,Dortmund
1042,Leverkusen
1042,Stuttgart
1043,FC Koln
1043,Mainz
1044,Werder Bremen
1044,M'gladbach
1045,Dortmund
1045,Augsburg
1046,Union Berlin
1046,Bochum
1047,Wolfsburg
1047,Darmstadt
1048,Mainz
1048,Heidenheim
1049,RB Leipzig
1049,Hoffenheim
1050,Freiburg
1050,FC Koln
1051,Ein Frankfurt
1051,Leverkusen
1052,Bayern Munich
1052,Stuttgart
1053,RB Leipzig
1053,Werder Bremen
1054,Dortmund
1054,Mainz
1055,Darmstadt
1055,Hoffenheim
1056,Union Berlin
1056,FC Koln
1057,M'gladbach
1057,Ein Frankfurt
1058,Heidenheim
1058,Freiburg
1059,Bochum
1059,Leverkusen
1060,Stuttgart
1060,Augsburg
1061,Bayern Munich
1061,Wolfsburg
1062,Bayern Munich
1062,Hoffenheim
1063,Augsburg
1063,Leverkusen
1064,Heidenheim
1064,FC Koln
1065,Union Berlin
1065,Freiburg
1066,Wolfsburg
1066,Mainz
1067,RB Leipzig
1067,Ein Frankfurt
1068,Dortmund
1068,Darmstadt
1069,Bochum
1069,Werder Bremen
1070,Stuttgart
1070,M'gladbach
1071,Stuttgart
1071,Bochum
1072,Darmstadt
1072,Ein Frankfurt
1073,Dortmund
1073,FC Koln
1074,Freiburg
1074,Hoffenheim
1075,Wolfsburg
1075,Heidenheim
1076,RB Leipzig
1076,Leverkusen
1077,Werder Bremen
1077,Bayern Munich
1078,M'gladbach
1078,Augsburg
1079,Union Berlin
1079,Bayern Munich
1080,Ein Frankfurt
1080,Mainz
1081,Bayern Munich
1081,Augsburg
1082,Hoffenheim
1082,Heidenheim
1083,RB Leipzig
1083,Stuttgart
1084,Werder Bremen
1084,Freiburg
1085,FC Koln
1085,Wolfsburg
1086,M'gladbach
1086,Leverkusen
1087,Union Berlin
1087,Darmstadt
1088,Bochum
1088,Dortmund
1089,Heidenheim
1089,Dortmund
1090,M'gladbach
1090,Bayern Munich
1091,Bochum
1091,Augsburg
1092,Leverkusen
1092,Darmstadt
1093,Stuttgart
1093,Freiburg
1094,Werder Bremen
1094,Mainz
1095,FC Koln
1095,Ein Frankfurt
1096,Wolfsburg
1096,Hoffenheim
1097,RB Leipzig
1097,Union Berlin
1098,Mainz
1098,Union Berlin
1099,Freiburg
1099,Dortmund
1100,RB Leipzig
1100,Augsburg
1101,Ein Frankfurt
1101,Bochum
1102,M'gladbach
1102,Darmstadt
1103,Wolfsburg
1103,Union Berlin
1104,Werder Bremen
1104,Heidenheim
1105,Leverkusen
1105,Bayern Munich
1106,Mainz
1106,Stuttgart
1107,FC Koln
1107,Hoffenheim
1108,FC Koln
1108,Werder Bremen
1109,Stuttgart
1109,Darmstadt
1110,Leverkusen
1110,Heidenheim
1111,Union Berlin
1111,Hoffenheim
1112,Mainz
1112,Augsburg
1113,Dortmund
1113,Wolfsburg
1114,RB Leipzig
1114,M'gladbach
1115,Ein Frankfurt
1115,Freiburg
1116,Bochum
1116,Bayern Munich
1117,Leverkusen
1117,Mainz
1118,Bochum
1118,M'gladbach
1119,Stuttgart
1119,FC Koln
1120,Heidenheim
1120,Union Berlin
1121,Werder Bremen
1121,Darmstadt
1122,RB Leipzig
1122,Bayern Munich
1123,Ein Frankfurt
1123,Wolfsburg
1124,Hoffenheim
1124,Dortmund
1125,Freiburg
1125,Augsburg
1126,Freiburg
1126,Bayern Munich
1127,RB Leipzig
1127,Bochum
1128,Darmstadt
1128,Augsburg
1129,Ein Frankfurt
1129,Heidenheim
1130,Mainz
1130,M'gladbach
1131,Dortmund
1131,Union Berlin
1132,Wolfsburg
1132,Stuttgart
1133,Leverkusen
1133,FC Koln
1134,Werder Bremen
1134,Hoffenheim
1135,Stuttgart
1135,Union Berlin
1136,Heidenheim
1136,Augsburg
1137,Bayern Munich
1137,Mainz
1138,FC Koln
1138,M'gladbach
1139,RB Leipzig
1139,Darmstadt
1140,Werder Bremen
1140,Dortmund
1141,Bochum
1141,Freiburg
1142,Ein Frankfurt
1142,Hoffenheim
1143,Wolfsburg
1143,Leverkusen
1144,FC Koln
1144,RB Leipzig
1145,Bayern Munich
1145,Darmstadt
1146,Heidenheim
1146,M'gladbach
1147,Bochum
1147,Mainz
1148,Union Berlin
1148,Werder Bremen
1149,Augsburg
1149,Wolfsburg
1150,Hoffenheim
1150,Stuttgart
1151,Freiburg
1151,Leverkusen
1152,Ein Frankfurt
1152,Dortmund
1153,Ein Frankfurt
1153,Union Berlin
1154,Hoffenheim
1154,Leverkusen
1155,M'gladbach
1155,Freiburg
1156,Mainz
1156,RB Leipzig
1157,Werder Bremen
1157,Wolfsburg
1158,Dortmund
1158,Bayern Munich
1159,FC Koln
1159,Augsburg
1160,Heidenheim
1160,Stuttgart
1161,Bochum
1161,Darmstadt
1162,Werder Bremen
1162,Ein Frankfurt
1163,FC Koln
1163,Bochum
1164,RB Leipzig
1164,Freiburg
1165,Heidenheim
1165,Bayern Munich
1166,Mainz
1166,Darmstadt
1167,Union Berlin
1167,Leverkusen
1168,Stuttgart
1168,Dortmund
1169,Augsburg
1169,Hoffenheim
1170,M'gladbach
1170,Wolfsburg
1171,Augsburg
1171,Union Berlin
1172,Bayern Munich
1172,FC Koln
1173,Heidenheim
1173,Bochum
1174,Mainz
1174,Hoffenheim
1175,Dortmund
1175,M'gladbach
1176,RB Leipzig
1176,Wolfsburg
1177,Ein Frankfurt
1177,Stuttgart
1178,Darmstadt
1178,Freiburg
1179,Werder Bremen
1179,Leverkusen
1180,Ein Frankfurt
1180,Augsburg
1181,FC Koln
1181,Darmstadt
1182,Heidenheim
1182,RB Leipzig
1183,M'gladbach
1183,Hoffenheim
1184,Wolfsburg
1184,Bochum
1185,Bayern Munich
1185,Union Berlin
1186,Werder Bremen
1186,Stuttgart
1187,Leverkusen
1187,Dortmund
1188,Freiburg
1188,Mainz
1189,Bochum
1189,Hoffenheim
1190,Werder Bremen
1190,Augsburg
1191,Ein Frankfurt
1191,Bayern Munich
1192,Freiburg
1192,Wolfsburg
1193,RB Leipzig
1193,Dortmund
1194,Stuttgart
1194,Leverkusen
1195,M'gladbach
1195,Union Berlin
1196,FC Koln
1196,Mainz
1197,Darmstadt
1197,Heidenheim
1198,RB Leipzig
1198,Hoffenheim
1199,Augsburg
1199,Dortmund
1200,Bayern Munich
1200,Stuttgart
1201,Werder Bremen
1201,M'gladbach
1202,Darmstadt
1202,Wolfsburg
1203,FC Koln
1203,Freiburg
1204,Bochum
1204,Union Berlin
1205,Leverkusen
1205,Ein Frankfurt
1206,Heidenheim
1206,Mainz
1207,Augsburg
1207,Stuttgart
1208,Union Berlin
1208,FC Koln
1209,Freiburg
1209,Heidenheim
1210,Ein Frankfurt
1210,M'gladbach
1211,RB Leipzig
1211,Werder Bremen
1212,Dortmund
1212,Mainz
1213,Darmstadt
1213,Hoffenheim
1214,Wolfsburg
1214,Bayern Munich
1215,Bochum
1215,Leverkusen
1216,Darmstadt
1216,Dortmund
1217,Ein Frankfurt
1217,RB Leipzig
1218,FC Koln
1218,Heidenheim
1219,Hoffenheim
1219,Bayern Munich
1220,Augsburg
1220,Leverkusen
1221,Stuttgart
1221,M'gladbach
1222,Freiburg
1222,Union Berlin
1223,Bochum
1223,Werder Bremen
1224,Wolfsburg
1224,Mainz
1225,M'gladbach
1225,Leverkusen
1226,Werder Bremen
1226,Augsburg
1227,Freiburg
1227,Stuttgart
1228,Holstein Kiel
1228,Hoffenheim
1229,Union Berlin
1229,Mainz
1230,RB Leipzig
1230,Bochum
1231,Ein Frankfurt
1231,Dortmund
1232,Wolfsburg
1232,Bayern Munich
1233,Heidenheim
1233,St Pauli
1234,Union Berlin
1234,St Pauli
1235,Bochum
1235,M'gladbach
1236,Hoffenheim
1236,Ein Frankfurt
1237,Wolfsburg
1237,Holstein Kiel
1238,Stuttgart
1238,Mainz
1239,Dortmund
1239,Werder Bremen
1240,Leverkusen
1240,RB Leipzig
1241,Augsburg
1241,Heidenheim
1242,Bayern Munich
1242,Freiburg
1243,Heidenheim
1243,Dortmund
1244,Freiburg
1244,Bochum
1245,Leverkusen
1245,Hoffenheim
1246,Stuttgart
1246,M'gladbach
1247,RB Leipzig
1247,Union Berlin
1248,Ein Frankfurt
1248,Wolfsburg
1249,Holstein Kiel
1249,Bayern Munich
1250,St Pauli
1250,Augsburg
1251,Mainz
1251,Werder Bremen
1252,Mainz
1252,Augsburg
1253,Holstein Kiel
1253,Bochum
1254,Freiburg
1254,Heidenheim
1255,Union Berlin
1255,Hoffenheim
1256,Werder Bremen
1256,Bayern Munich
1257,Ein Frankfurt
1257,M'gladbach
1258,Wolfsburg
1258,Leverkusen
1259,Stuttgart
1259,Dortmund
1260,RB Leipzig
1260,St Pauli
1261,Bochum
1261,Dortmund
1262,Freiburg
1262,St Pauli
1263,Heidenheim
1263,Mainz
1264,M'gladbach
1264,Union Berlin
1265,Augsburg
1265,RB Leipzig
1266,Wolfsburg
1266,Stuttgart
1267,Leverkusen
1267,Bayern Munich
1268,Holstein Kiel
1268,Ein Frankfurt
1269,Werder Bremen
1269,Hoffenheim
1270,M'gladbach
1270,Augsburg
1271,Bochum
1271,Wolfsburg
1272,Holstein Kiel
1272,Leverkusen
1273,Union Berlin
1273,Dortmund
1274,Freiburg
1274,Werder Bremen
1275,St Pauli
1275,Mainz
1276,RB Leipzig
1276,Heidenheim
1277,Ein Frankfurt
1277,Bayern Munich
1278,Hoffenheim
1278,Stuttgart
1279,Dortmund
1279,St Pauli
1280,Freiburg
1280,Augsburg
1281,Bochum
1281,Hoffenheim
1282,Ein Frankfurt
1282,Leverkusen
1283,RB Leipzig
1283,Mainz
1284,M'gladbach
1284,Heidenheim
1285,Bayern Munich
1285,Stuttgart
1286,Holstein Kiel
1286,Union Berlin
1287,Werder Bremen
1287,Wolfsburg
1288,Mainz
1288,M'gladbach
1289,Augsburg
1289,Dortmund
1290,Freiburg
1290,RB Leipzig
1291,St Pauli
1291,Wolfsburg
1292,Holstein Kiel
1292,Stuttgart
1293,Leverkusen
1293,Werder Bremen
1294,Bochum
1294,Bayern Munich
1295,Ein Frankfurt
1295,Union Berlin
1296,Heidenheim
1296,Hoffenheim
1297,Stuttgart
1297,Leverkusen
1298,Bayern Munich
1298,Union Berlin
1299,Ein Frankfurt
1299,Bochum
1300,St Pauli
1300,Hoffenheim
1301,Heidenheim
1301,Holstein Kiel
1302,Wolfsburg
1302,Augsburg
1303,Dortmund
1303,RB Leipzig
1304,Mainz
1304,Freiburg
1305,M'gladbach
1305,Werder Bremen
1306,Union Berlin
1306,Freiburg
1307,Leverkusen
1307,Bochum
1308,Mainz
1308,Dortmund
1309,Bayern Munich
1309,St Pauli
1310,Werder Bremen
1310,Holstein Kiel
1311,M'gladbach
1311,RB Leipzig
1312,Hoffenheim
1312,Augsburg
1313,Stuttgart
1313,Ein Frankfurt
1314,Heidenheim
1314,Wolfsburg
1315,Bayern Munich
1315,Augsburg
1316,Freiburg
1316,Dortmund
1317,Hoffenheim
1317,RB Leipzig
1318,Leverkusen
1318,Heidenheim
1319,Bochum
1319,Stuttgart
1320,Union Berlin
1320,Wolfsburg
1321,Werder Bremen
1321,Ein Frankfurt
1322,Holstein Kiel
1322,Mainz
1323,M'gladbach
1323,St Pauli
1324,Holstein Kiel
1324,St Pauli
1325,Bochum
1325,Augsburg
1326,Freiburg
1326,M'gladbach
1327,Wolfsburg
1327,RB Leipzig
1328,Union Berlin
1328,Leverkusen
1329,Stuttgart
1329,Werder Bremen
1330,Dortmund
1330,Bayern Munich
1331,Hoffenheim
1331,Mainz
1332,Heidenheim
1332,Ein Frankfurt
1333,Union Berlin
1333,Stuttgart
1334,Heidenheim
1334,Bayern Munich
1335,Werder Bremen
1335,Bochum
1336,Augsburg
1336,Ein Frankfurt
1337,Holstein Kiel
1337,RB Leipzig
1338,Leverkusen
1338,St Pauli
1339,Dortmund
1339,M'gladbach
1340,Mainz
1340,Wolfsburg
1341,Hoffenheim
1341,Freiburg
1342,Wolfsburg
1342,Freiburg
1343,Augsburg
1343,Leverkusen
1344,Mainz
1344,Bayern Munich
1345,M'gladbach
1345,Holstein Kiel
1346,Bochum
1346,Union Berlin
1347,St Pauli
1347,Werder Bremen
1348,Stuttgart
1348,Heidenheim
1349,Dortmund
1349,Hoffenheim
1350,Ein Frankfurt
1350,RB Leipzig
1351,Bayern Munich
1351,RB Leipzig
1352,Ein Frankfurt
1352,Mainz
1353,M'gladbach
1353,Hoffenheim
1354,Holstein Kiel
1354,Augsburg
1355,St Pauli
1355,Stuttgart
1356,Werder Bremen
1356,Union Berlin
1357,Freiburg
1357,Leverkusen
1358,Bochum
1358,Heidenheim
1359,Dortmund
1359,Wolfsburg
1360,Dortmund
1360,Leverkusen
1361,Holstein Kiel
1361,Freiburg
1362,Heidenheim
1362,Union Berlin
1363,Hoffenheim
1363,Wolfsburg
1364,Mainz
1364,Bochum
1365,Ein Frankfurt
1365,St Pauli
1366,Bayern Munich
1366,M'gladbach
1367,RB Leipzig
1367,Werder Bremen
1368,Augsburg
1368,Stuttgart
1369,Dortmund
1369,Holstein Kiel
1370,Freiburg
1370,Ein Frankfurt
1371,Leverkusen
1371,Mainz
1372,M'gladbach
1372,Wolfsburg
1373,Bochum
1373,St Pauli
1374,Bayern Munich
1374,Hoffenheim
1375,RB Leipzig
1375,Stuttgart
1376,Union Berlin
1376,Augsburg
1377,Heidenheim
1377,Werder Bremen
1378,Dortmund
1378,Ein Frankfurt
1379,Wolfsburg
1379,Bayern Munich
1380,Bochum
1380,RB Leipzig
1381,Heidenheim
1381,St Pauli
1382,Hoffenheim
1382,Holstein Kiel
1383,Freiburg
1383,Stuttgart
1384,M'gladbach
1384,Leverkusen
1385,Union Berlin
1385,Mainz
1386,Werder Bremen
1386,Augsburg
1387,Holstein Kiel
1387,Wolfsburg
1388,Augsburg
1388,Heidenheim
1389,Werder Bremen
1389,Dortmund
1390,Freiburg
1390,Bayern Munich
1391,Stuttgart
1391,Mainz
1392,RB Leipzig
1392,Leverkusen
1393,Bochum
1393,M'gladbach
1394,Hoffenheim
1394,Ein Frankfurt
1395,Union Berlin
1395,St Pauli
1396,Werder Bremen
1396,Mainz
1397,Bayern Munich
1397,Holstein Kiel
1398,Freiburg
1398,Bochum
1399,Dortmund
1399,Heidenheim
1400,St Pauli
1400,Augsburg
1401,M'gladbach
1401,Stuttgart
1402,Union Berlin
1402,RB Leipzig
1403,Wolfsburg
1403,Ein Frankfurt
1404,Leverkusen
1404,Hoffenheim
1405,Bayern Munich
1405,Werder Bremen
1406,Stuttgart
1406,Dortmund
1407,Heidenheim
1407,Freiburg
1408,Hoffenheim
1408,Union Berlin
1409,Augsburg
1409,Mainz
1410,Wolfsburg
1410,Leverkusen
1411,M'gladbach
1411,Ein Frankfurt
1412,Bochum
1412,Holstein Kiel
1413,St Pauli
1413,RB Leipzig
1414,Augsburg
1414,RB Leipzig
1415,Dortmund
1415,Bochum
1416,St Pauli
1416,Freiburg
1417,Wolfsburg
1417,Stuttgart
1418,Union Berlin
1418,M'gladbach
1419,Bayern Munich
1419,Leverkusen
1420,Hoffenheim
1420,Werder Bremen
1421,Holstein Kiel
1421,Ein Frankfurt
1422,Heidenheim
1422,Mainz
1423,Werder Bremen
1423,Freiburg
1424,Holstein Kiel
1424,Leverkusen
1425,Mainz
1425,St Pauli
1426,M'gladbach
1426,Augsburg
1427,Bochum
1427,Wolfsburg
1428,Dortmund
1428,Union Berlin
1429,RB Leipzig
1429,Heidenheim
1430,Ein Frankfurt
1430,Bayern Munich
1431,Stuttgart
1431,Hoffenheim
1432,Stuttgart
1432,Bayern Munich
1433,Bochum
1433,Hoffenheim
1434,M'gladbach
1434,Heidenheim
1435,RB Leipzig
1435,Mainz
1436,St Pauli
1436,Dortmund
1437,Werder Bremen
1437,Wolfsburg
1438,Leverkusen
1438,Ein Frankfurt
1439,Holstein Kiel
1439,Union Berlin
1440,Augsburg
1440,Freiburg
1441,M'gladbach
1441,Mainz
1442,Bochum
1442,Bayern Munich
1443,Dortmund
1443,Augsburg
1444,Stuttgart
1444,Holstein Kiel
1445,Leverkusen
1445,Werder Bremen
1446,St Pauli
1446,Wolfsburg
1447,Freiburg
1447,RB Leipzig
1448,Union Berlin
1448,Ein Frankfurt
1449,Hoffenheim
1449,Heidenheim
1450,Hoffenheim
1450,St Pauli
1451,Augsburg
1451,Wolfsburg
1452,Freiburg
1452,Mainz
1453,Bayern Munich
1453,Union Berlin
1454,Werder Bremen
1454,M'gladbach
1455,RB Leipzig
1455,Dortmund
1456,Ein Frankfurt
1456,Bochum
1457,Heidenheim
1457,Holstein Kiel
1458,Stuttgart
1458,Leverkusen
1459,Leverkusen
1459,Bochum
1460,St Pauli
1460,Bayern Munich
1461,Hoffenheim
1461,Augsburg
1462,Werder Bremen
1462,Holstein Kiel
1463,M'gladbach
1463,RB Leipzig
1464,Heidenheim
1464,Wolfsburg
1465,Ein Frankfurt
1465,Stuttgart
1466,Union Berlin
1466,Freiburg
1467,Dortmund
1467,Mainz
1468,Bayern Munich
1468,Augsburg
1469,Bochum
1469,Stuttgart
1470,Dortmund
1470,Freiburg
1471,Leverkusen
1471,Heidenheim
1472,Mainz
1472,Holstein Kiel
1473,RB Leipzig
1473,Hoffenheim
1474,Ein Frankfurt
1474,Werder Bremen
1475,St Pauli
1475,M'gladbach
1476,Wolfsburg
1476,Union Berlin
1477,Wolfsburg
1477,RB Leipzig
1478,Augsburg
1478,Bochum
1479,Mainz
1479,Hoffenheim
1480,St Pauli
1480,Holstein Kiel
1481,Leverkusen
1481,Union Berlin
1482,Freiburg
1482,M'gladbach
1483,Bayern Munich
1483,Dortmund
1484,Werder Bremen
1484,Stuttgart
1485,Ein Frankfurt
1485,Heidenheim
1486,Freiburg
1486,Hoffenheim
1487,Bayern Munich
1487,Heidenheim
1488,Mainz
1488,Wolfsburg
1489,Holstein Kiel
1489,RB Leipzig
1490,Werder Bremen
1490,Bochum
1491,Stuttgart
1491,Union Berlin
1492,Augsburg
1492,Ein Frankfurt
1493,M'gladbach
1493,Dortmund
1494,St Pauli
1494,Leverkusen
1495,Heidenheim
1495,Stuttgart
1496,Bayern Munich
1496,Mainz
1497,Dortmund
1497,Hoffenheim
1498,Holstein Kiel
1498,M'gladbach
1499,Augsburg
1499,Leverkusen
